Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,SPY,SPY,SPY,SPY,SPY,,,
2020-10-13,2020,10,13,Tuesday,41,2020-41,329.33,329.5,326.35,327.32,73255500,-0.006526032994466857,316.0578571428572,315.5632
2020-10-14,2020,10,14,Wednesday,41,2020-41,327.9,329.0,324.52,325.26,57727900,-0.006283414993580316,317.6892857142857,315.922
2020-10-15,2020,10,15,Thursday,41,2020-41,321.32,325.34,320.77,324.86,60357700,-0.0012356748041685295,318.9428571428572,316.2346
2020-10-16,2020,10,16,Friday,41,2020-41,326.22,327.9,324.48,324.66,89501900,-0.0006046045767702513,319.81714285714287,316.5018
2020-10-19,2020,10,19,Monday,42,2020-42,325.93,326.57,318.82,319.73,68425600,-0.015203216832989641,320.4614285714286,316.666
2020-10-20,2020,10,20,Tuesday,42,2020-42,321.08,324.28,320.32,321.01,60051900,0.004005517716386242,321.0285714285714,316.837
2020-10-21,2020,10,21,Wednesday,42,2020-42,320.96,323.15,320.09,320.4,63575000,-0.0018929031864297619,321.4085714285714,317.0474
2020-10-22,2020,10,22,Thursday,42,2020-42,320.61,322.75,318.46,322.16,55399300,0.005485171140616085,322.1278571428571,317.2066
2020-10-23,2020,10,23,Friday,42,2020-42,323.39,323.45,320.77,323.25,49143900,0.0033955575932795856,322.53000000000003,317.399
2020-10-26,2020,10,26,Monday,43,2020-43,319.84,320.63,313.75,317.28,91473000,-0.018479959706522275,322.82785714285717,317.47180000000003
2020-10-27,2020,10,27,Tuesday,43,2020-43,317.62,317.96,315.97,316.18,65994100,-0.003447589294130582,322.65785714285715,317.50280000000004
2020-10-28,2020,10,28,Wednesday,43,2020-43,310.46,316.21,304.88,305.38,127094300,-0.03417878160127641,321.51499999999993,317.3042
2020-10-29,2020,10,29,Thursday,43,2020-43,305.61,311.68,303.91,308.48,90597700,0.010163411458918858,320.3885714285714,317.19379999999995
2020-10-30,2020,10,30,Friday,43,2020-43,306.89,308.21,301.58,305.26,120287300,-0.010424817985885237,318.6592857142858,316.9994
2020-11-02,2020,11,2,Monday,44,2020-44,308.69,310.71,305.92,308.69,86068300,0.011208443947033464,317.32857142857137,316.8512
2020-11-03,2020,11,3,Tuesday,44,2020-44,311.95,316.21,308.77,314.14,93294200,0.017656016961703047,316.5342857142858,316.748
2020-11-04,2020,11,4,Wednesday,44,2020-44,318.65,325.27,317.46,321.16,126959700,0.02234900418346797,316.27,316.76279999999997
2020-11-05,2020,11,5,Thursday,44,2020-44,326.49,329.24,326.13,327.42,82039700,0.01950299634205388,316.46714285714285,316.8386
2020-11-06,2020,11,6,Friday,44,2020-44,327.13,328.61,325.0,327.35,74973000,-0.00022854143217554412,317.0114285714286,316.8988
2020-11-09,2020,11,9,Monday,45,2020-45,340.26,340.64,330.99,331.46,172304200,0.0125656600838151,317.7578571428572,316.99940000000004
2020-11-10,2020,11,10,Tuesday,45,2020-45,330.46,332.04,327.67,330.97,85552000,-0.0014664990860621119,318.5128571428572,317.1138
2020-11-11,2020,11,11,Wednesday,45,2020-45,333.18,334.26,331.93,333.43,58649000,0.007428462415054238,319.3178571428571,317.2162
2020-11-12,2020,11,12,Thursday,45,2020-45,332.41,333.48,328.37,330.2,67546200,-0.009701006152641134,319.8142857142857,317.159
2020-11-13,2020,11,13,Friday,45,2020-45,332.12,335.52,331.6,334.77,62892200,0.013844509437946906,321.06357142857144,317.4224
2020-11-16,2020,11,16,Monday,46,2020-46,337.46,339.14,336.16,338.95,74541100,0.012482678393291424,322.69,317.822
2020-11-17,2020,11,17,Tuesday,46,2020-46,336.52,338.34,334.99,337.12,66111000,-0.005378327792489701,324.9571428571429,318.3592
2020-11-18,2020,11,18,Wednesday,46,2020-46,337.4,337.95,333.03,333.07,70591300,-0.012034622997974864,326.7135714285714,318.69300000000004
2020-11-19,2020,11,19,Thursday,46,2020-46,332.43,334.84,331.08,334.47,59940900,0.004210031728253405,328.8,319.1646
2020-11-20,2020,11,20,Friday,46,2020-46,334.21,334.41,332.1,332.18,70417300,-0.006847793953948411,330.4778571428572,319.5872
2020-11-23,2020,11,23,Monday,47,2020-47,334.0,335.44,331.75,334.17,63230600,0.005994398258346578,331.90857142857146,319.9676
2020-11-24,2020,11,24,Tuesday,47,2020-47,336.74,340.11,335.88,339.55,62415900,0.01611376796711106,333.22214285714284,320.4238
2020-11-25,2020,11,25,Wednesday,47,2020-47,339.47,339.5,337.93,339.03,45330900,-0.00154190113641961,334.0514285714286,320.8948
2020-11-27,2020,11,27,Friday,47,2020-47,340.13,340.45,338.96,339.98,28514100,0.0027851269307128668,334.95357142857137,321.4402
2020-11-30,2020,11,30,Monday,48,2020-48,339.19,339.46,335.77,338.47,83872700,-0.004427166248261116,335.4542857142857,322.0274
2020-12-01,2020,12,1,Tuesday,48,2020-48,341.75,343.72,341.15,342.17,74231400,0.010937527753386078,336.25428571428574,322.75739999999996
2020-12-02,2020,12,2,Wednesday,48,2020-48,341.05,343.05,340.47,342.89,45927000,0.0021036724232330606,336.93,323.43960000000004
2020-12-03,2020,12,3,Thursday,48,2020-48,342.79,344.2,341.69,342.8,62882000,-0.00027278672510322455,337.83,324.2632
2020-12-04,2020,12,4,Friday,48,2020-48,343.39,345.75,343.29,345.75,50749900,0.00861787232572686,338.6142857142857,325.1298
2020-12-07,2020,12,7,Monday,49,2020-49,344.98,345.54,343.76,345.04,48944300,-0.002054967058918611,339.0492857142857,325.8844
2020-12-08,2020,12,8,Tuesday,49,2020-49,343.76,346.62,343.71,346.05,42458900,0.0029261458615255087,339.6871428571429,326.557
2020-12-09,2020,12,9,Wednesday,49,2020-49,346.72,346.87,342.11,342.95,74098300,-0.00896897408545616,340.39285714285717,327.2018
2020-12-10,2020,12,10,Thursday,49,2020-49,341.56,343.89,340.69,342.84,57735400,-0.0003271125880416337,340.99071428571426,327.79720000000003
2020-12-11,2020,12,11,Friday,49,2020-49,341.13,342.85,339.59,342.43,57698600,-0.0011726853506461854,341.72285714285715,328.3442
2020-12-14,2020,12,14,Monday,50,2020-50,344.62,345.71,340.72,340.9,69216200,-0.004477103426284823,342.20357142857137,328.92040000000003
2020-12-15,2020,12,15,Tuesday,50,2020-50,343.46,345.51,342.08,345.51,63865300,0.01351955493305046,342.62928571428574,329.4782
2020-12-16,2020,12,16,Wednesday,50,2020-50,345.72,346.98,344.84,346.05,58420500,0.0015693817229565088,343.1307142857143,330.13699999999994
2020-12-17,2020,12,17,Thursday,50,2020-50,347.71,348.19,346.87,347.99,64119500,0.005591818420406458,343.70285714285717,330.72560000000004
2020-12-18,2020,12,18,Friday,50,2020-50,348.28,348.45,344.57,346.6,136542300,-0.0039927800392043356,344.28357142857146,331.23
2020-12-21,2020,12,21,Monday,51,2020-51,342.64,355.31,339.88,345.36,96386700,-0.0035754967530583492,344.51142857142855,331.6522
2020-12-22,2020,12,22,Tuesday,51,2020-51,345.69,345.8,343.64,344.78,47949000,-0.0016853860601526716,344.6464285714286,331.95840000000004
2020-12-23,2020,12,23,Wednesday,51,2020-51,345.75,347.01,344.76,345.09,46201400,0.0008983306398462343,344.81,332.31380000000007
2020-12-24,2020,12,24,Thursday,51,2020-51,345.56,346.46,344.97,346.43,26457900,0.003890687209707311,344.85857142857145,332.73720000000003
2020-12-28,2020,12,28,Monday,52,2020-52,349.0,349.8,348.37,349.4,39000400,0.0085908219038342,345.17,333.228
2020-12-29,2020,12,29,Tuesday,52,2020-52,350.94,351.12,348.15,348.74,53680500,-0.0019078043899153352,345.3621428571428,333.70959999999997
2020-12-30,2020,12,30,Wednesday,52,2020-52,349.56,350.28,348.84,349.24,49455300,0.0014267407479748861,345.8114285714286,334.2998
2020-12-31,2020,12,31,Thursday,52,2020-52,349.04,351.74,348.52,351.01,78520700,0.0050810276493331585,346.395,334.89979999999997
2021-01-04,2021,1,4,Monday,01,2021-01,352.35,352.48,342.5,346.23,110210800,-0.013614366468687633,346.6664285714286,335.4164
2021-01-05,2021,1,5,Tuesday,01,2021-01,345.58,349.71,345.54,348.62,66426200,0.006887519883779225,347.21785714285716,335.94560000000007
2021-01-06,2021,1,6,Wednesday,01,2021-01,347.09,353.92,346.54,350.7,107997700,0.005978494751670338,347.5885714285714,336.4946
2021-01-07,2021,1,7,Thursday,01,2021-01,353.09,356.66,352.92,355.91,68766800,0.01485754244853621,348.2928571428571,337.2672
2021-01-08,2021,1,8,Friday,01,2021-01,357.31,358.15,354.03,357.94,71677200,0.0056977599443275295,349.00357142857143,338.10240000000005
2021-01-11,2021,1,11,Monday,02,2021-02,354.74,357.3,354.61,355.53,51034700,-0.00674085474819186,349.64142857142855,339.10540000000003
2021-01-12,2021,1,12,Tuesday,02,2021-02,355.71,356.62,353.34,355.6,52547700,0.00021124708312081353,350.3728571428572,340.0478
2021-01-13,2021,1,13,Wednesday,02,2021-02,355.53,357.56,354.74,356.56,45303600,0.002692938731717609,351.2142857142857,341.07379999999995
2021-01-14,2021,1,14,Thursday,02,2021-02,357.31,357.82,354.97,355.31,49989100,-0.0035021425138687112,351.94428571428574,342.00620000000004
2021-01-15,2021,1,15,Friday,02,2021-02,353.68,354.48,350.84,352.72,107160000,-0.007292497921674634,352.3935714285714,342.7778
2021-01-19,2021,1,19,Tuesday,03,2021-03,355.2,356.03,353.7,355.49,51233300,0.0078519576510645,352.8285714285715,343.4644
2021-01-20,2021,1,20,Wednesday,03,2021-03,357.8,361.25,357.4,360.41,61836100,0.01383887587162591,353.6621428571429,344.1242
2021-01-21,2021,1,21,Thursday,03,2021-03,360.97,361.4,359.81,360.74,47840100,0.0009112741427952376,354.4835714285714,344.79200000000003
2021-01-22,2021,1,22,Friday,03,2021-03,358.87,360.63,358.48,359.46,52860500,-0.0035390758506336217,355.08714285714285,345.35200000000003
2021-01-25,2021,1,25,Monday,04,2021-04,360.2,361.23,355.31,360.88,70402000,0.00394387663359641,356.13357142857143,345.95020000000005
2021-01-26,2021,1,26,Tuesday,04,2021-04,361.83,362.25,360.08,360.31,42665300,-0.0015612394526275386,356.96857142857147,346.4878
2021-01-27,2021,1,27,Wednesday,04,2021-04,356.96,357.06,349.25,351.51,123351100,-0.024440240072676978,357.02642857142854,346.914
2021-01-28,2021,1,28,Thursday,04,2021-04,353.34,358.57,352.9,354.53,94198100,0.00860012998561066,356.9278571428572,347.3092
2021-01-29,2021,1,29,Friday,04,2021-04,352.65,353.63,345.74,347.43,126765100,-0.020019701726466166,356.1771428571428,347.47880000000004
2021-02-01,2021,2,1,Monday,05,2021-05,350.86,354.26,347.72,353.22,75817600,0.01664534854816324,356.01214285714286,347.80080000000004
2021-02-02,2021,2,2,Tuesday,05,2021-05,356.43,359.78,353.3,358.21,64450700,0.014140348900622213,356.1985714285714,348.3036
2021-02-03,2021,2,3,Wednesday,05,2021-05,359.05,360.23,357.21,358.49,52427100,0.0007864304245914777,356.3364285714286,348.78399999999993
2021-02-04,2021,2,4,Thursday,05,2021-05,359.53,362.61,358.61,362.57,47142600,0.011365720053957196,356.855,349.3918
2021-02-05,2021,2,5,Friday,05,2021-05,364.45,364.71,362.52,363.99,48669800,0.003935830807084262,357.65999999999997,349.9882
2021-02-08,2021,2,8,Monday,06,2021-06,365.46,366.67,364.59,366.62,38365200,0.0072218041355700535,358.455,350.5296
2021-02-09,2021,2,9,Tuesday,06,2021-06,365.78,366.98,365.36,366.38,35551100,-0.0006656683999127777,358.88142857142856,351.07660000000004
2021-02-10,2021,2,10,Wednesday,06,2021-06,368.13,368.28,363.8,366.22,59154400,-0.0004356339581917945,359.27285714285716,351.6014
2021-02-11,2021,2,11,Thursday,06,2021-06,367.31,367.73,364.36,366.81,42913300,0.0016151314029644315,359.79785714285714,352.1682
2021-02-12,2021,2,12,Friday,06,2021-06,366.0,368.87,365.93,368.62,50593300,0.004939580573268154,360.3507142857143,352.6972
2021-02-16,2021,2,16,Tuesday,07,2021-07,369.86,370.06,367.58,368.3,50972400,-0.0008660473667723156,360.9214285714285,353.2054
2021-02-17,2021,2,17,Wednesday,07,2021-07,366.54,368.64,365.51,368.39,52290600,0.00022968781266685667,362.1271428571429,353.7172
2021-02-18,2021,2,18,Thursday,07,2021-07,365.76,367.57,364.02,366.82,59712800,-0.004256035811141534,363.005,354.1386
2021-02-19,2021,2,19,Friday,07,2021-07,368.09,368.38,365.72,366.17,83241000,-0.0017659805767926695,364.34357142857147,354.56119999999993
2021-02-22,2021,2,22,Monday,08,2021-08,363.38,365.79,363.08,363.36,67414200,-0.0076918178966363104,365.0678571428571,354.9074
2021-02-23,2021,2,23,Tuesday,08,2021-08,361.13,365.16,356.94,363.8,107284100,0.0012144696244853481,365.46714285714285,355.3244
2021-02-24,2021,2,24,Wednesday,08,2021-08,362.7,368.24,361.7,367.81,72433900,0.011019225742503247,366.1328571428572,355.82379999999995
2021-02-25,2021,2,25,Thursday,08,2021-08,366.53,367.91,357.49,358.94,146670500,-0.024095664784943516,365.8735714285714,356.154
2021-02-26,2021,2,26,Friday,08,2021-08,360.84,361.99,355.09,357.09,152701600,-0.005152593419875284,365.3807142857143,356.4778
2021-03-01,2021,3,1,Monday,09,2021-09,362.0,367.01,357.29,365.75,105348800,0.02424016599950085,365.31857142857143,356.88259999999997
2021-03-02,2021,3,2,Tuesday,09,2021-09,365.97,366.21,362.39,362.9,79595300,-0.007803332198570212,365.07,357.2196
2021-03-03,2021,3,3,Wednesday,09,2021-09,362.19,363.17,357.99,358.09,119940200,-0.01324566967036056,364.4892857142857,357.42159999999996
2021-03-04,2021,3,4,Thursday,09,2021-09,357.9,360.51,349.13,353.66,183433000,-0.012374626603768313,363.55,357.5628
2021-03-05,2021,3,5,Friday,09,2021-09,357.19,361.22,349.85,360.16,152039600,0.018396366719945823,362.94571428571436,357.8588
2021-03-08,2021,3,8,Monday,10,2021-10,361.13,363.97,358.09,358.37,123149200,-0.00497863213825378,362.2364285714286,358.13059999999996
2021-03-09,2021,3,9,Tuesday,10,2021-10,362.25,366.06,361.74,363.49,113633600,0.01427743098722245,361.88642857142855,358.4986
2021-03-10,2021,3,10,Wednesday,10,2021-10,365.85,367.46,364.43,365.75,109899400,0.006224634237671278,361.81,358.885
2021-03-11,2021,3,11,Thursday,10,2021-10,368.24,371.45,367.78,369.46,86245000,0.010139025171716387,362.045,359.28619999999995
2021-03-12,2021,3,12,Friday,10,2021-10,368.09,370.1,367.27,369.96,64653600,0.0013468914569532142,362.5164285714286,359.7106
2021-03-15,2021,3,15,Monday,11,2021-11,370.21,372.42,368.05,372.16,73427200,0.0059636874653594685,363.11357142857145,360.1689999999999
2021-03-16,2021,3,16,Tuesday,11,2021-11,372.78,373.49,370.91,371.69,73722500,-0.001261500925338499,363.39071428571424,360.5826
2021-03-17,2021,3,17,Wednesday,11,2021-11,370.4,373.77,369.24,372.96,97959300,0.0034099605627864182,364.39214285714286,361.1172
2021-03-18,2021,3,18,Thursday,11,2021-11,370.35,372.45,366.85,367.53,115349100,-0.014549618714122081,365.1378571428572,361.49539999999996
2021-03-19,2021,3,19,Friday,11,2021-11,367.23,368.82,364.66,366.85,113624500,-0.0018504845668956271,365.21642857142854,361.81840000000005
2021-03-22,2021,3,22,Monday,12,2021-12,367.37,371.18,367.31,369.78,73778600,0.007985162023337988,365.7078571428571,362.0958
2021-03-23,2021,3,23,Tuesday,12,2021-12,369.14,370.6,366.08,366.87,90686600,-0.007870901761783955,366.33500000000004,362.27439999999996
2021-03-24,2021,3,24,Wednesday,12,2021-12,368.28,369.93,364.96,365.01,97588600,-0.00508332290771063,367.1457142857143,362.464
2021-03-25,2021,3,25,Thursday,12,2021-12,363.56,367.86,361.6,367.06,116128600,0.0056254083213871375,367.6385714285714,362.6932
2021-03-26,2021,3,26,Friday,12,2021-12,368.22,373.38,367.62,372.98,114409100,0.01611503381696977,368.6821428571428,363.02160000000003
2021-03-29,2021,3,29,Monday,13,2021-13,371.49,373.7,369.99,372.79,108107600,-0.0005051684443021509,369.3464285714286,363.37119999999993
2021-03-30,2021,3,30,Tuesday,13,2021-13,371.51,372.48,370.19,371.8,76262200,-0.00265302453638383,369.7785714285714,363.75280000000004
2021-03-31,2021,3,31,Wednesday,13,2021-13,372.37,374.88,372.34,373.31,112734200,0.004053407166855205,370.05357142857144,364.1092
2021-04-01,2021,4,1,Thursday,13,2021-13,375.25,377.39,375.05,377.34,99682900,0.01079896639001765,370.5807142857143,364.4478
2021-04-05,2021,4,5,Monday,14,2021-14,380.02,383.3,379.95,382.75,91684800,0.014353274862479948,371.33714285714285,364.888
2021-04-06,2021,4,6,Tuesday,14,2021-14,382.19,383.58,381.85,382.53,62021000,-0.0005907333872480214,372.1114285714286,365.34939999999995
2021-04-07,2021,4,7,Wednesday,14,2021-14,382.36,383.32,381.9,382.97,55836300,0.0011572740730718678,372.8264285714286,365.79119999999995
2021-04-08,2021,4,8,Thursday,14,2021-14,384.23,384.84,383.29,384.79,57863100,0.00474686141689129,374.0592857142857,366.2808
2021-04-09,2021,4,9,Friday,14,2021-14,384.66,387.75,384.54,387.58,61104600,0.007270137142575184,375.54,367.00219999999996
2021-04-12,2021,4,12,Monday,15,2021-15,386.98,388.0,386.37,387.73,56704900,0.0003647137839291048,376.82214285714286,367.6662
2021-04-13,2021,4,13,Tuesday,15,2021-15,387.62,389.51,387.24,388.88,56551000,0.0029637146062628794,378.3942857142857,368.49519999999995
2021-04-14,2021,4,14,Wednesday,15,2021-15,388.85,389.91,387.0,387.55,61659900,-0.003415300546448119,380.00428571428574,369.18179999999995
2021-04-15,2021,4,15,Thursday,15,2021-15,389.7,391.98,389.66,391.71,60229800,0.010742541854815935,381.765,369.8518
2021-04-16,2021,4,16,Friday,15,2021-15,393.01,393.63,391.58,393.02,82037300,0.0033422780172298605,383.19642857142856,370.54240000000004
2021-04-19,2021,4,19,Monday,16,2021-16,392.08,392.53,389.75,391.09,78498500,-0.004912933280749376,384.5035714285714,371.11280000000005
2021-04-20,2021,4,20,Tuesday,16,2021-16,389.86,390.98,386.74,388.23,81851800,-0.0073214700122182785,385.6771428571429,371.5976
2021-04-21,2021,4,21,Wednesday,16,2021-16,387.6,392.11,387.46,391.9,66793000,0.009461960042008055,387.005,372.1032
2021-04-22,2021,4,22,Thursday,16,2021-16,391.73,392.57,387.25,388.32,97582800,-0.00913288234006493,387.78928571428565,372.542
2021-04-23,2021,4,23,Friday,16,2021-16,388.88,393.95,388.81,392.53,73209200,0.010842278646765457,388.48785714285714,373.0682
2021-04-26,2021,4,26,Monday,17,2021-17,393.19,393.92,392.6,393.35,52182400,0.0020876338172732822,389.26071428571424,373.599
2021-04-27,2021,4,27,Tuesday,17,2021-17,393.65,393.85,392.12,393.26,51303100,-0.00021560584427604557,389.99571428571426,374.0918
2021-04-28,2021,4,28,Wednesday,17,2021-17,393.54,394.67,392.68,393.15,51238900,-0.00028727778458081943,390.5928571428571,374.5888
2021-04-29,2021,4,29,Thursday,17,2021-17,395.9,396.28,392.25,395.66,78544300,0.006372770473453748,391.17,375.13419999999996
2021-04-30,2021,4,30,Friday,17,2021-17,393.37,394.22,392.15,393.06,85527000,-0.006570674512272778,391.55071428571426,375.659
2021-05-03,2021,5,3,Monday,18,2021-18,395.06,395.45,393.41,393.9,68128300,0.0021568064016441735,391.9092857142858,376.21359999999993
2021-05-04,2021,5,4,Tuesday,18,2021-18,391.9,392.4,387.75,391.47,101591200,-0.006169140815357355,392.1892857142857,376.7758
2021-05-05,2021,5,5,Wednesday,18,2021-18,393.13,393.37,391.03,391.6,60162200,0.00031267924877775854,392.18142857142857,377.33179999999993
2021-05-06,2021,5,6,Thursday,18,2021-18,391.67,394.86,389.65,394.72,74321400,0.007985596468413458,392.3028571428572,377.87
2021-05-07,2021,5,7,Friday,18,2021-18,395.5,398.26,394.81,397.6,67733800,0.007278077097657043,392.76785714285717,378.6432
2021-05-10,2021,5,10,Monday,19,2021-19,397.95,398.18,393.54,393.66,81852400,-0.009902475043097936,393.1557142857143,379.3746
2021-05-11,2021,5,11,Tuesday,19,2021-19,389.1,391.14,386.24,390.15,116888000,-0.00892487940954989,393.0307142857143,379.86260000000004
2021-05-12,2021,5,12,Wednesday,19,2021-19,387.34,388.62,380.53,381.86,134811000,-0.021245087732472245,392.56928571428574,380.2418
2021-05-13,2021,5,13,Thursday,19,2021-19,383.42,388.39,383.37,386.44,106394000,0.01201273968017813,392.13428571428574,380.80879999999996
2021-05-14,2021,5,14,Friday,19,2021-19,389.2,393.24,389.18,392.38,82201600,0.015355016193599136,392.06500000000005,381.5832
2021-05-17,2021,5,17,Monday,20,2021-20,391.26,392.2,389.35,391.38,65129200,-0.002544435456153904,391.93071428571426,382.2076
2021-05-18,2021,5,18,Tuesday,20,2021-20,391.64,391.89,387.85,388.01,59810200,-0.008615681829062805,391.56357142857144,382.8004
2021-05-19,2021,5,19,Wednesday,20,2021-20,383.28,387.17,381.78,386.99,106467100,-0.002621859235220958,390.9442857142857,383.2704
2021-05-20,2021,5,20,Thursday,20,2021-20,387.88,392.43,387.75,391.15,78022200,0.010758048013058907,390.8078571428572,383.7784
2021-05-21,2021,5,21,Friday,20,2021-20,392.65,393.9,390.37,390.83,76578700,-0.0008188902118355657,390.5885714285714,384.2058
2021-05-24,2021,5,24,Monday,21,2021-21,393.09,395.9,392.85,394.82,51376700,0.010194543529865374,390.82785714285717,384.70300000000003
2021-05-25,2021,5,25,Tuesday,21,2021-21,395.91,396.27,393.36,393.94,57451400,-0.002218836519918832,390.995,385.13859999999994
2021-05-26,2021,5,26,Wednesday,21,2021-21,394.54,395.23,393.49,394.72,43088600,0.0019845522846793084,390.99499999999995,385.5992
2021-05-27,2021,5,27,Thursday,21,2021-21,395.76,396.28,394.65,394.93,56707700,0.0005250371434206702,390.80428571428575,386.03860000000003
2021-05-28,2021,5,28,Friday,21,2021-21,396.51,396.78,395.4,395.64,58520200,0.0017886404524369848,390.94571428571436,386.6008
2021-06-01,2021,6,1,Tuesday,22,2021-22,398.02,398.16,394.85,395.29,54216600,-0.0008808832219592277,391.3128571428571,387.1696
2021-06-02,2021,6,2,Wednesday,22,2021-22,395.95,396.76,394.93,395.91,49097100,0.0015727823726083834,392.3164285714286,387.6922
2021-06-03,2021,6,3,Thursday,22,2021-22,393.58,395.59,392.1,394.44,58138800,-0.003711416747724683,392.8878571428571,388.2436
2021-06-04,2021,6,4,Friday,22,2021-22,396.31,398.35,394.51,398.05,55938800,0.009145796105922477,393.2928571428571,388.9044
2021-06-07,2021,6,7,Monday,23,2021-23,398.04,398.22,396.72,397.66,51555000,-0.0009700018568957747,393.74142857142857,389.5164000000001
2021-06-08,2021,6,8,Tuesday,23,2021-23,398.53,398.62,395.9,397.75,47134300,0.0002129599032187901,394.4371428571429,390.0118
2021-06-09,2021,6,9,Wednesday,23,2021-23,398.6,398.67,396.93,397.15,48436300,-0.0014917829941035743,395.1628571428572,390.499
2021-06-10,2021,6,10,Thursday,23,2021-23,398.39,399.96,397.06,399.0,51020100,0.004648241418403698,395.72357142857146,391.04299999999995
2021-06-11,2021,6,11,Friday,23,2021-23,399.56,399.77,398.26,399.66,45570800,0.0016527660139480371,396.3542857142857,391.57
2021-06-14,2021,6,14,Monday,24,2021-24,399.77,400.66,398.52,400.55,42358500,0.0022387657962645857,396.7635714285715,392.0342
2021-06-15,2021,6,15,Tuesday,24,2021-24,400.71,400.74,398.93,399.82,51508500,-0.001834157259061775,397.1835714285714,392.3756000000001
2021-06-16,2021,6,16,Wednesday,24,2021-24,399.96,400.19,395.52,397.59,80386100,-0.005583262729652816,397.3885714285715,392.6768
2021-06-17,2021,6,17,Thursday,24,2021-24,397.17,398.44,394.96,397.46,90949700,-0.0003316663790843277,397.56928571428574,392.9666
2021-06-18,2021,6,18,Friday,24,2021-24,394.14,394.84,391.89,392.09,118676300,-0.013490500606158085,397.3157142857143,393.11260000000004
2021-06-21,2021,6,21,Monday,25,2021-25,393.87,397.9,393.05,397.71,72822000,0.0143159321280375,397.48857142857145,393.31520000000006
2021-06-22,2021,6,22,Tuesday,25,2021-25,397.7,400.67,396.97,399.83,57700300,0.0053462743359340426,397.7685714285714,393.55719999999997
2021-06-23,2021,6,23,Wednesday,25,2021-25,399.91,400.72,399.27,399.35,49445400,-0.001205336177128813,398.1192857142857,393.76660000000004
2021-06-24,2021,6,24,Thursday,25,2021-25,401.52,402.14,401.26,401.71,45110300,0.005915811824700246,398.3807142857143,394.04979999999995
2021-06-25,2021,6,25,Friday,25,2021-25,402.47,403.59,402.14,403.14,58129500,0.003551980379479014,398.7721428571429,394.2784
2021-06-28,2021,6,28,Monday,26,2021-26,403.67,404.12,402.46,403.95,53159600,0.002015727794083988,399.21500000000003,394.49699999999996
2021-06-29,2021,6,29,Tuesday,26,2021-26,404.34,404.98,403.63,404.17,35970500,0.0005381987792316689,399.71642857142854,394.75859999999994
2021-06-30,2021,6,30,Wednesday,26,2021-26,403.71,405.19,403.68,404.51,64827900,0.000841747981650931,400.11,395.0842
2021-07-01,2021,7,1,Thursday,26,2021-26,405.28,406.91,405.21,406.75,53441000,0.005536620586755969,400.61642857142857,395.38120000000004
2021-07-02,2021,7,2,Friday,26,2021-26,407.92,410.22,406.84,409.86,57697700,0.007643600265748285,401.28142857142853,395.81200000000007
2021-07-06,2021,7,6,Tuesday,27,2021-27,409.92,410.13,406.35,409.11,68710400,-0.0018216296575157553,401.945,396.1436
2021-07-07,2021,7,7,Wednesday,27,2021-27,409.8,410.84,407.77,410.56,63549500,0.003534137456896458,402.87142857142857,396.4878
2021-07-08,2021,7,8,Thursday,27,2021-27,405.19,407.98,404.0,407.21,97595200,-0.00814795295838644,403.5678571428571,396.76679999999993
2021-07-09,2021,7,9,Friday,27,2021-27,408.74,411.86,407.02,411.56,76238600,0.010674722276534654,404.9585714285714,397.135
2021-07-12,2021,7,12,Monday,28,2021-28,411.48,413.29,411.04,413.03,52889600,0.0035819320425050094,406.05285714285714,397.4824
2021-07-13,2021,7,13,Tuesday,28,2021-28,412.24,413.75,411.36,411.63,52911300,-0.0034089622799040598,406.8957142857143,397.8538
2021-07-14,2021,7,14,Wednesday,28,2021-28,413.34,413.83,410.98,412.24,64130400,0.0014921205861189168,407.8164285714286,398.22060000000005
2021-07-15,2021,7,15,Thursday,28,2021-28,410.89,411.57,408.91,410.83,55126400,-0.003415378620215459,408.46785714285716,398.6078
2021-07-16,2021,7,16,Friday,28,2021-28,412.02,412.07,407.21,407.61,75874700,-0.007843679951888949,408.78714285714284,398.92800000000005
2021-07-19,2021,7,19,Monday,29,2021-29,402.74,407.68,398.76,401.59,147987000,-0.014767848932619954,408.61857142857144,399.0654
2021-07-20,2021,7,20,Tuesday,29,2021-29,402.26,408.63,401.46,407.35,99608200,0.014330359398860182,408.8457142857143,399.26039999999995
2021-07-21,2021,7,21,Wednesday,29,2021-29,408.56,410.79,407.3,410.64,64724400,0.008096246956359465,409.2835714285714,399.6
2021-07-22,2021,7,22,Thursday,29,2021-29,410.82,411.75,409.83,411.5,47878500,0.002094087380176912,409.6228571428571,400.02700000000004
2021-07-23,2021,7,23,Friday,29,2021-29,413.45,416.08,412.76,415.74,63766600,0.010288146261105302,410.04285714285714,400.70459999999997
2021-07-26,2021,7,26,Monday,30,2021-30,415.14,416.77,415.09,416.76,43719200,0.0024547661927143416,410.5892857142857,401.31100000000004
2021-07-27,2021,7,27,Tuesday,30,2021-30,415.71,415.74,412.0,414.86,67397100,-0.004557594439559054,410.8964285714286,401.76059999999995
2021-07-28,2021,7,28,Wednesday,30,2021-30,415.49,416.08,413.25,414.69,52472400,-0.0004100312143066054,411.43071428571426,402.2268
2021-07-29,2021,7,29,Thursday,30,2021-30,415.62,417.5,415.61,416.41,47435300,0.004147326495548054,411.7771428571428,402.7948
