Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,NKE,NKE,NKE,NKE,NKE,,,
2020-03-06,2020,3,6,Friday,09,2020-09,82.25,83.21,79.95,82.25,12336400,-0.024508697758392484,87.78214285714286,92.2388888888889
2020-03-09,2020,3,9,Monday,10,2020-10,76.23,80.75,75.33,78.3,13272700,-0.04809853817040721,86.61142857142856,91.9358695652174
2020-03-10,2020,3,10,Tuesday,10,2020-10,80.7,82.29,77.15,82.2,12755900,0.04981544853606068,85.68857142857144,91.72872340425532
2020-03-11,2020,3,11,Wednesday,10,2020-10,78.2,78.78,76.4,78.2,16172000,-0.0486974986546268,84.47571428571429,91.44687499999999
2020-03-12,2020,3,12,Thursday,10,2020-10,72.82,73.07,67.96,69.07,21534800,-0.11666663577023872,82.76214285714286,90.99020408163267
2020-03-13,2020,3,13,Friday,10,2020-10,72.8,72.8,66.8,70.36,21859600,0.01859834809476868,81.42785714285715,90.5776
2020-03-16,2020,3,16,Monday,11,2020-11,60.77,67.93,58.99,62.18,17976700,-0.11630063868430096,79.7092857142857,89.92360000000001
2020-03-17,2020,3,17,Tuesday,11,2020-11,62.85,68.26,58.09,65.01,17122100,0.04566526341596955,78.25214285714286,89.33139999999999
2020-03-18,2020,3,18,Wednesday,11,2020-11,60.31,63.61,55.85,63.34,19498800,-0.025773051306592354,76.905,88.7076
2020-03-19,2020,3,19,Thursday,11,2020-11,62.41,67.69,59.72,65.48,16177200,0.03380364769418964,75.63928571428572,88.1274
2020-03-20,2020,3,20,Friday,11,2020-11,66.57,68.94,62.56,62.79,15761900,-0.041086027312347784,73.96142857142857,87.49780000000001
2020-03-23,2020,3,23,Monday,12,2020-12,60.51,62.26,56.39,58.46,17690000,-0.0689399797070247,72.09071428571428,86.78280000000001
2020-03-24,2020,3,24,Tuesday,12,2020-12,61.16,67.64,59.58,67.33,18849500,0.1517516415348663,70.66357142857143,86.256
2020-03-25,2020,3,25,Wednesday,12,2020-12,74.57,77.72,70.93,73.55,27053200,0.09235446825671012,69.89428571428572,85.8302
2020-03-26,2020,3,26,Thursday,12,2020-12,74.63,80.86,74.48,78.48,17200800,0.06695347930177453,69.625,85.48899999999999
2020-03-27,2020,3,27,Friday,12,2020-12,76.05,79.82,74.02,77.48,14183400,-0.012692616815969782,69.56642857142857,85.1302
2020-03-30,2020,3,30,Monday,13,2020-13,78.2,80.02,75.87,79.48,10960100,0.025831813115968716,69.37214285714286,84.80059999999999
2020-03-31,2020,3,31,Tuesday,13,2020-13,79.25,79.81,76.71,77.02,9610100,-0.030920616947521018,69.28785714285713,84.4002
2020-04-01,2020,4,1,Wednesday,13,2020-13,74.0,75.57,73.1,73.76,9771300,-0.04242203203072714,69.62285714285714,83.93379999999999
2020-04-02,2020,4,2,Thursday,13,2020-13,73.54,75.96,71.83,74.6,12731300,0.0114857516311202,69.92571428571429,83.4858
2020-04-03,2020,4,3,Friday,13,2020-13,73.88,74.28,72.53,73.41,8476900,-0.01597217435554865,70.72785714285713,83.0412
2020-04-06,2020,4,6,Monday,14,2020-14,76.25,79.16,75.6,78.78,11266500,0.0731675302482182,71.71142857142857,82.7224
2020-04-07,2020,4,7,Tuesday,14,2020-14,82.57,82.73,78.22,78.34,10468100,-0.00555346539591417,72.78285714285714,82.42800000000001
2020-04-08,2020,4,8,Wednesday,14,2020-14,78.85,79.84,77.83,79.41,6642700,0.013545764123410908,73.77785714285714,82.152
2020-04-09,2020,4,9,Thursday,14,2020-14,80.7,81.35,79.28,80.79,7773600,0.017467758681419365,75.06357142857142,81.9142
2020-04-13,2020,4,13,Monday,15,2020-15,79.87,80.05,78.33,78.62,5077600,-0.02684650521009946,76.50357142857142,81.6636
2020-04-14,2020,4,14,Tuesday,15,2020-15,80.01,81.71,79.57,81.43,6397200,0.03563822313375953,77.51071428571429,81.5042
2020-04-15,2020,4,15,Wednesday,15,2020-15,79.01,79.95,77.93,79.16,8053900,-0.027781091010692593,77.91142857142857,81.2442
2020-04-16,2020,4,16,Thursday,15,2020-15,79.53,80.55,78.71,80.34,9373800,0.014816514574903739,78.04428571428572,80.9688
2020-04-17,2020,4,17,Friday,15,2020-15,82.85,84.01,82.25,83.7,8111400,0.0418308534025531,78.48857142857143,80.7762
